text,category
RTGS/ICICH16104266515/Indfor,Other
RTGS/ICICH16104266492/Indfor,Other
RTGS/ICICH16104266482/Indfor,Other
RTGS/ICICH16104266502/Indfor,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
DISH INFRA SERVICES PRIVA,Other
VALUACCESS SERVICES PRIVA,Other
LOCALCUBE COMMERCE PRIVAT,Other
Indiaforensic SERVICES INDIA PVT,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 13042016 3C,Other
IMPS IW 13042016 3C,Other
IMPS OW 13042016 4C,Other
IMPS IW 13042016 4C,Other
Sweep Trf To: 40900036427,Other
NEFT/0000000002248519/VAL,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 13042016 1C,Other
IMPS IW 13042016 1C,Other
IMPS RET 13042016 1C,Other
IMPS OW 14042016 1C,Other
IMPS IW 14042016 1C,Other
IMPS OW 15042016 2C,Other
IMPS IW 15042016 2C,Other
,Other
,Other
IMPS OW 15042016 3C,Other
IMPS IW 15042016 3C,Other
IMPS OW 15042016 4C,Other
IMPS IW 15042016 4C,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 15042016 1C,Other
IMPS IW 15042016 1C,Other
IMPS RET 15042016 1C,Other
IMPS PENALTY REC 15042016,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 16042016 2C,Other
IMPS IW 16042016 2C,Other
IMPS OW 16042016 3C,Other
IMPS IW 16042016 3C,Other
IMPS OW 16042016 4C,Other
IMPS IW 16042016 4C,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
Sweep Trf To: 40900036427,Other
IMPS OW 16042016 1C,Other
IMPS IW 16042016 1C,Other
IMPS RET 16042016 1C,Other
IMPS PENALTY REC 16042016,Other
IMPS OW 17042016 1C,Other
IMPS IW 17042016 1C,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
FUTURE RETAIL LIMITED,Other
JUST DIAL LIMITED,Other
TECHJINI DIGITAL SERVICES,Other
VALUACCESS SERVICES PRIVA,Other
Indiaforensic SERVICES INDIA PVT,Other
IMPS OW 18042016 2C,Other
IMPS IW 18042016 2C,Other
IMPS OW 18042016 3C,Other
IMPS IW 18042016 3C,Other
,Other
IMPS OW 18042016 4C,Other
IMPS IW 18042016 4C,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 18042016 1C,Other
IMPS IW 18042016 1C,Other
IMPS RET 18042016 1C,Other
DEFERRED CHARGEBACK ACCEP,Other
RTGS/ICICH16110531878/Indfor,Other
RTGS/ICICH16110531871/Indfor,Other
RTGS/ICICH16110531866/Indfor,Other
RTGS/ICICH16110532120/Indfor,Other
RTGS/ICICH16110532110/Indfor,Other
RTGS/ICICH16110532116/Indfor,Other
RTGS/ICICH16110532118/Indfor,Other
RTGS/ICICH16110532124/Indfor,Other
,Other
,Other
,Other
IMPS OW 19042016 2C,Other
IMPS IW 19042016 2C,Other
IMPS OW 19042016 3C,Other
IMPS IW 19042016 3C,Other
IMPS OW 19042016 4C,Other
IMPS IW 19042016 4C,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 19042016 1C,Other
IMPS IW 19042016 1C,Other
IMPS RET 19042016 1C,Other
IMPS PENALTY RECD 1904201,Other
IMPS OW 20042016 2C,Other
IMPS IW 20042016 2C,Other
,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
TECHJINI DIGITAL SERVICES,Other
VSERV DIGITAL SERVICES PR,Other
DAMROOBOX ONLINE SERVIVES,Other
Indiaforensic SERVICES INDIA PVT,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 20042016 3C,Other
IMPS IW 20042016 3C,Other
IMPS OW 20042016 4C,Other
IMPS IW 20042016 4C,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
IMPS OW 20042016 1C,Other
IMPS IW 20042016 1C,Other
IMPS RET 20042016 1C,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
TECHJINI DIGITAL SERVICES,Other
VSERV DIGITAL SERVICES PR,Other
AIRPAY PAYMENT SERVICES P,Other
Indiaforensic SERVICES INDIA PVT,Other
,Other
,Other
IMPS OW 21042016 2C,Other
IMPS IW 21042016 2C,Other
IMPS OW 21042016 3C,Other
IMPS IW 21042016 3C,Other
IMPS OW 21042016 4C,Other
IMPS IW 21042016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 21042016 1C,Other
IMPS IW 21042016 1C,Other
IMPS RET 21042016 1C,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
IMPS OW 22042016 2C,Other
IMPS IW 22042016 2C,Other
RTGS/ICICH16113766890/Indfor,Other
RTGS/ICICH16113766895/Indfor,Other
RTGS/ICICH16113768374/Indfor,Other
RTGS/ICICH16113768411/Indfor,Other
RTGS/ICICH16113768389/Indfor,Other
RTGS/ICICH16113769570/Indfor,Other
RTGS/ICICH16113768396/Indfor,Other
RTGS/ICICH16113768408/Indfor,Other
RTGS/ICICH16113768419/Indfor,Other
RTGS/ICICH16113768402/Indfor,Other
RTGS/ICICH16113768415/Indfor,Other
RTGS/ICICH16113768382/Indfor,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
FUTURE RETAIL LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
TECHJINI DIGITAL SERVICES,Other
VSERV DIGITAL SERVICES PR,Other
Indiaforensic SERVICES INDIA PVT,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 22042016 3C,Other
IMPS IW 22042016 3C,Other
IMPS OW 22042016 4C,Other
IMPS IW 22042016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 22042016 1C,Other
IMPS IW 22042016 1C,Other
IMPS RET 22042016 1C,Other
IMPS OW 23042016 1C,Other
IMPS IW 23042016 1C,Other
IMPS RET 23042016 1C,Other
IMPS OW 24042016 1C,Other
IMPS IW 24042016 1C,Other
IMPS RET 24042016 1C,Other
IMPS OW 25042016 2C,Other
IMPS IW 25042016 2C,Other
,Other
,Other
,Other
,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
TECHJINI DIGITAL SERVICES,Other
JUST DIAL LIMITED,Other
DEN NETWORKS LIMITED,Other
Indiaforensic SERVICES INDIA PVT,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 25042016 3C,Other
IMPS IW 25042016 3C,Other
IMPS OW 25042016 4C,Other
IMPS IW 25042016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 25042016 1C,Other
IMPS IW 25042016 1C,Other
IMPS RET 25042016 1C,Other
IMPS PENALTY RECD 2504201,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 26042016 2C,Other
IMPS IW 26042016 2C,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
SONATA FINANCE PRIVATE LI,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
VSERV DIGITAL SERVICES PR,Other
COMMDEL CONSUTING SERVICE,Other
Indiaforensic SERVICES INDIA PVT,Other
IMPS OW 26042016 3C,Other
IMPS IW 26042016 3C,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 26042016 4C,Other
IMPS IW 26042016 4C,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 27042016 2C,Other
IMPS IW 27042016 2C,Other
IMPS OW 26042016 1C,Other
IMPS IW 26042016 1C,Other
IMPS RET 26042016 1C,Other
IMPS PENALTY RECD 2604201,Other
,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
SONATA FINANCE PRIVATE LI,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
VSERV DIGITAL SERVICES PR,Other
FUTURE RETAIL LIMITED,Other
BSES YAMUNA POWER LIMITED,Other
DEN NETWORKS LIMITED,Other
Indiaforensic SERVICES INDIA PVT,Other
,Other
IMPS OW 27042016 3C,Other
IMPS IW 27042016 3C,Other
IMPS OW 27042016 4C,Other
IMPS IW 27042016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 27042016 1C,Other
IMPS IW 27042016 1C,Other
IMPS RET 27042016 1C,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
IMPS OW 28042016 2C,Other
IMPS IW 28042016 2C,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
SONATA FINANCE PRIVATE LI,Other
FUTURE RETAIL LIMITED,Other
LOCALCUBE COMMERCE PRIVAT,Other
AVENUES INDIA PRIVATE LIM,Other
Indiaforensic SERVICES INDIA PVT,Other
IMPS OW 28042016 3C,Other
IMPS IW 28042016 3C,Other
IMPS OW 28042016 4C,Other
IMPS IW 28042016 4C,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 28042016 1C,Other
IMPS IW 28042016 1C,Other
IMPS RET 28042016 1C,Other
IMPS DEFERRED CHGBACK FRO,Other
IMPS OW 29042016 2C,Other
IMPS IW 29042016 2C,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
DEN NETWORKS LIMITED,Other
Indiaforensic SERVICES INDIA PVT,Other
IMPS OW 29042016 3C,Other
IMPS IW 29042016 3C,Other
,Other
,Other
,Other
IMPS OW 29042016 4C,Other
IMPS IW 29042016 4C,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
,Other
,Other
IMPS OW 29042016 1C,Other
IMPS IW 29042016 1C,Other
IMPS RET 29042016 1C,Other
IMPS PENALTY RECD 2904201,Other
,Other
,Other
,Other
,Other
,Other
RTGS/ICICH16121584457/Indfor,Other
RTGS/SBINH16121254636/Indfor,Other
RTGS/SBINH16121254708/Indfor,Other
RTGS/SBINH16121254843/Indfor,Other
RTGS/SBINH16121254749/Indfor,Other
RTGS/SBINH16121254793/Indfor,Other
,Other
,Other
,Other
IMPS OW 30042016 2C,Other
IMPS IW 30042016 2C,Other
IMPS OW 30042016 3C,Other
IMPS IW 30042016 3C,Other
IMPS OW 30042016 4C,Other
IMPS IW 30042016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 30042016 1C,Other
IMPS IW 30042016 1C,Other
IMPS RET 30042016 1C,Other
IMPS OW 01052016 1C,Other
IMPS IW 01052016 1C,Other
BIGTREE ENTERTAINMENT PRI,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
FUTURE RETAIL LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
TECHJINI DIGITAL SERVICES,Other
LOCALCUBE COMMERCE PRIVAT,Other
DEN NETWORKS LIMITED,Other
VSERV DIGITAL SERVICES PR,Other
Indiaforensic SERVICES INDIA PVT,Other
NEFT/P16050209460575/SL -,Other
IMPS OW 02052016 2C,Other
IMPS IW 02052016 2C,Other
IMPS OW 02052016 3C,Other
IMPS IW 02052016 3C,Other
IMPS OW 02052016 4C,Other
IMPS IW 02052016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 02052016 1C,Other
IMPS IW 02052016 1C,Other
IMPS RET 02052016 1C,Other
IMPS PENALTY RECD 0205201,Other
,Other
,Other
,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
TRF FROM Indiaforensic SERVICES,Other
IMPS OW 0305016 2C,Other
IMPS IW 03052016 2C,Other
IMPS OW 03052016 3C,Other
IMPS IW 03052016 3C,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 03052016 4C,Other
IMPS IW 03052016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 06012016 1C,Other
IMPS PENALTY LEVIED 03052,Other
IMPS IW 06012016 1C,Other
IMPS RET 03052016 1C,Other
IMPS PENALTY RECD 0305201,Other
RTGS/SBINH16125374724/Indfor,Other
RTGS/SBINH16125374808/Indfor,Other
RTGS/SBINH16125374657/Indfor,Other
FD BOOKING 365 DAYS  DEPO,Other
IMPS OW 04052016 2C,Other
IMPS IW 04052016 2C,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 04052016 3C,Other
IMPS IW 04052016 3C,Other
IMPS OW 04052016 4C,Other
IMPS IW 04052016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 04052016 1C,Other
IMPS IW 04052016 1C,Other
IMPS RET 04052016 1C,Other
,Other
,Other
,Other
,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
QUINSEL SERVICES PRIVATE,Other
LOCALCUBE COMMERCE PRIVAT,Other
DEN NETWORKS LIMITED,Other
VSERV DIGITAL SERVICES PR,Other
Indiaforensic SERVICES INDIA PVT,Other
IMPS OW 05052016 2C,Other
IMPS IW 05052016 2C,Other
IMPS OW 05052016 3C,Other
IMPS IW 05052016 3C,Other
REV IMPS PENLATY RECD ON,Other
IMPS OW 05052016 4C,Other
IMPS IW 05052016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 05052016 1C,Other
IMPS IW 05052016 1C,Other
IMPS RET 05052016 1C,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
IMPS OW 06052016 2C,Other
IMPS IW 06052016 2C,Other
BSES RAJDHANI POWER LIMIT,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
FERNS 'N' PETALS PVT.LTD.,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
JUST DIAL LIMITED,Other
LOCALCUBE COMMERCE PRIVAT,Other
DISH INFRA SERVICES PRIVA,Other
VSERV DIGITAL SERVICES PR,Other
DEN NETWORKS LIMITED,Other
Indiaforensic SERVICES INDIA PVT,Other
TRF FROM  Indiaforensic SERVICES,Other
IMPS OW 06052016 3C,Other
IMPS IW 06052016 3C,Other
IMPS OW 06052016 4C,Other
IMPS IW 06052016 4C,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
IMPS OW 06052016 1C,Other
IMPS IW 06052016 1C,Other
IMPS RET 06052016 1C,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
IMPS OW 07052016 2C,Other
IMPS IW 07052016 2C,Other
RTGS/ICICH16128353317/Indfor,Other
RTGS/ICICH16128353281/Indfor,Other
RTGS/ICICH16128353286/Indfor,Other
RTGS/ICICH16128353284/Indfor,Other
RTGS/ICICH16128353296/Indfor,Other
RTGS/ICICH16128353291/Indfor,Other
RTGS/ICICH16128353299/Indfor,Other
RTGS/ICICH16128353311/Indfor,Other
RTGS/ICICH16128353324/Indfor,Other
RTGS/ICICH16128353332/Indfor,Other
RTGS/ICICH16128353306/Indfor,Other
RTGS/ICICH16128353339/Indfor,Other
RTGS/ICICH16128353328/Indfor,Other
RTGS/ICICH16128353334/Indfor,Other
RTGS/ICICH16128353319/Indfor,Other
RTGS/ICICH16128353345/Indfor,Other
RTGS/ICICH16128353337/Indfor,Other
,Other
,Other
IMPS OW 07052016 3C,Other
IMPS IW 07052016 3C,Other
IMPS OW 07052016 4C,Other
IMPS IW 07052016 4C,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
IMPS OW 07052016 1C,Other
IMPS IW 07052016 1C,Other
IMPS RET 07052016 1C,Other
IMPS PENALTY RECD 0705201,Other
IMPS OW 08052016 1C,Other
IMPS IW 08052016 1C,Other
IMPS RET 08052016 1C,Other
IMPS OW 09052016 2C,Other
IMPS IW 09052016 2C,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
FERNS 'N' PETALS PVT.LTD.,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
AIRPAY PAYMENT SERVICES P,Other
DEN NETWORKS LIMITED,Other
Indiaforensic SERVICES INDIA PVT,Other
IMPS OW 09052016 3C,Other
IMPS IW 09052016 3C,Other
,Other
,Other
,Other
,Other
,Other
,Other
IMPS OW 09052016 4C,Other
IMPS IW 09052016 4C,Other
,Other
,Other
Sweep Trf To: 40900036427,Other
IMPS OW 09052016 1C,Other
IMPS IW 09052016 1C,Other
IMPS PENALTY RECD 0905201,Other
IMPS RTN 09052016 1C,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
TRF FROM  Indiaforensic SERVICES,Other
IMPS OW 10052016 2C,Other
IMPS IW 10052016 2C,Other
RTGS/ICICH16131495151/Indfor,Other
RTGS/ICICH16131495146/Indfor,Other
RTGS/ICICH16131495123/Indfor,Other
RTGS/ICICH16131495140/Indfor,Other
RTGS/ICICH16131495159/Indfor,Other
RTGS/ICICH16131495163/Indfor,Other
RTGS/ICICH16131495130/Indfor,Other
RTGS/ICICH16131495111/Indfor,Other
RTGS/ICICH16131495104/Indfor,Other
RTGS/ICICH16131495116/Indfor,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
NAAPTOL ONLINE SHOPPING P,Shopping
LOCALCUBE COMMERCE PRIVAT,Other
DEN NETWORKS LIMITED,Other
AVENUES INDIA PRIVATE LIM,Other
Indiaforensic SERVICES INDIA PVT,Other
,Other
,Other
,Other
IMPS OW 10052016 3C,Other
IMPS IW 10052016 3C,Other
IMPS OW 10052016 4C,Other
IMPS IW 10052016 4C,Other
Sweep Trf To: 40900036427,Other
IMPS OW 10052016 1C,Other
IMPS IW 10052016 1C,Other
IMPS RET 10052016 1C,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
,Other
RTGS/ICICH16132576731/Indfor,Other
RTGS/ICICH16132576723/Indfor,Other
RTGS/ICICH16132576732/Indfor,Other
RTGS/ICICH16132576758/Indfor,Other
RTGS/ICICH16132576743/Indfor,Other
RTGS/ICICH16132576750/Indfor,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
BSES YAMUNA POWER LIMITED,Other
SONATA FINANCE PRIVATE LI,Other
NAAPTOL ONLINE SHOPPING P,Shopping
FINSPIRE SOLUTIONS PRIVAT,Other
QUINSEL SERVICES PRIVATE,Other
LOCALCUBE COMMERCE PRIVAT,Other
VSERV DIGITAL SERVICES PR,Other
DEN NETWORKS LIMITED,Other
Indiaforensic SERVICES INDIA PVT,Other
TRF FROM  Indiaforensic SERVICES,Other
IMPS OW 11052016 2C,Other
IMPS IW 11052016 2C,Other
IMPS OW 11052016 3C,Other
IMPS IW 11052016 3C,Other
IMPS OW 11052016 4C,Other
IMPS IW 11052016 4C,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
,Other
IMPS OW 11052016 1C,Other
IMPS IW 11052016 1C,Other
IMPS RET 11052016 1C,Other
IMPS OW 12052016 2C,Other
IMPS IW 12052016 2C,Other
,Other
,Other
,Other
,Other
,Other
RTGS/ICICH16133652909/Indfor,Other
RTGS/ICICH16133652915/Indfor,Other
RTGS/ICICH16133652905/Indfor,Other
RTGS/ICICH16133652899/Indfor,Other
RTGS/ICICH16133652896/Indfor,Other
RTGS/ICICH16133652907/Indfor,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
SONATA FINANCE PRIVATE LI,Other
PVR LIMITED,Other
LOCALCUBE COMMERCE PRIVAT,Other
DEN NETWORKS LIMITED,Other
CULLIGENCE SOFTWARE (I) P,Other
Indiaforensic SERVICES INDIA PVT,Other
IMPS OW 12052016 3C,Other
IMPS IW 12052016 3C,Other
IMPS OW 12052016 4C,Other
IMPS IW 12052016 4C,Other
NEFT RTN/RETD160512001882,Other
Sweep Trf To: 40900036427,Other
,Other
,Other
,Other
IMPS OW 12052016 1C,Other
IMPS IW 12052016 1C,Other
IMPS RET 12052016 1C,Other
IMPS OW 13052016 2C,Other
IMPS IW 13052016 2C,Other
,Other
,Other
,Other
RTGS/ICICH16134722558/Indfor,Other
RTGS/ICICH16134722544/Indfor,Other
RTGS/ICICH16134722523/Indfor,Other
RTGS/ICICH16134722556/Indfor,Other
RTGS/ICICH16134722550/Indfor,Other
RTGS/ICICH16134722537/Indfor,Other
RTGS/ICICH16134722548/Indfor,Other
RTGS/ICICH16134722524/Indfor,Other
RTGS/ICICH16134722532/Indfor,Other
RTGS/ICICH16134722937/Indfor,Other
RTGS/ICICH16134722540/Indfor,Other
RTGS/ICICH16134722954/Indfor,Other
RTGS/ICICH16134722944/Indfor,Other
RTGS/ICICH16134722963/Indfor,Other
BSES RAJDHANI POWER LIMIT,Other
BILLPAY TATA POWER (TATA,Utilities
INDIAIDEAS.COM LTD,Other
IRCTC CORPORATE OFFICE AC,Other
IRCTC CORPORATE OFFICE AC,Other
PAYU PAYMENTS PRIVATE LIM,Other
