text,label
shopping,Travl
internet bill,Rent
atm withdrawal,Travel
monthly rent payment,Rent
atm withdrawal,Bonus
doctor consultation,Utlities
gym membership,Travel
coffee,Health
emi payment,Foodd
emi payment,Food
uber ride,Food
electricity bill,Rentt
atm withdrawal,Rent
lunch,Entrtnmnt
fixed deposit,Education
online course,Entertain
doctor consultation,Edu
online course,Rent
misc,Travl
shopping,Rent
internet bill,Education
lunch,Traval
atm withdrawal,Foods
shopping,Utilities
misc,Food
electricity bill,Education
misc,Entertain
internet bill,Utility
online course,Rent
internet bill,Salary
monthly rent payment,Entrtnmnt
doctor consultation,Food
online course,Utilities
doctor consultation,Bonus
internet bill,Edu
doctor consultation,Utility
internet bill,Traval
misc,Travel
fixed deposit,Investment
emi payment,Bonus
monthly rent payment,Entrtnmnt
gym membership,Rent
doctor consultation,Utility
fixed deposit,Health
lunch,Entertainment
electricity bill,Utilties
medicine,Rent
misc,Rent
train ticket,Travl
coffee,Investment
electricity bill,Freelance
online course,Rent
shopping,Foods
gym membership,Foodd
monthly rent payment,Freelance
movie tickets,Foodd
atm withdrawal,Food
uber ride,Food
lunch,Rent
electricity bill,Bonus
doctor consultation,Education
fixed deposit,Traval
uber ride,Utilities
gym membership,Rnt
online course,Rent
coffee,Investment
electricity bill,Utlities
books,Food
online course,Investment
monthly rent payment,Foodd
electricity bill,Edu
restaurant dinner,Foodd
electricity bill,Bonus
grocery shopping,Utlities
movie tickets,Travel
movie tickets,Entertain
fixed deposit,Foods
lunch,Health
lunch,Foodd
coffee,Foods
online course,Saving
grocery shopping,Rentt
lunch,Utilities
gym membership,Utility
fixed deposit,Food
movie tickets,Rentt
train ticket,Investment
books,Helth
train ticket,Travl
internet bill,Education
doctor consultation,Freelance
emi payment,Others
books,Rnt
lunch,Rent
grocery shopping,Rent
doctor consultation,Saving
gym membership,Savings
monthly rent payment,Foodd
lunch,Food
shopping,Food
petrol,Savings
atm withdrawal,Utilities
doctor consultation,Rnt
restaurant dinner,Foodd
restaurant dinner,Health
grocery shopping,Entertainment
internet bill,Food
lunch,Health
misc,Traval
shopping,Foods
movie tickets,Bonus
movie tickets,Food
restaurant dinner,Rent
doctor consultation,Food
shopping,Food
misc,Rent
monthly rent payment,Entertain
lunch,Utlities
atm withdrawal,Travel
restaurant dinner,Entertainment
books,Freelance
fixed deposit,Others
restaurant dinner,Foods
monthly rent payment,Food
misc,Other
monthly rent payment,Utilities
movie tickets,Education
movie tickets,Edu
grocery shopping,Utilities
fixed deposit,Rent
shopping,Rent
uber ride,Helth
lunch,Education
electricity bill,Foods
doctor consultation,Education
movie tickets,Rent
atm withdrawal,Investment
grocery shopping,Rnt
shopping,Utlities
emi payment,Food
atm withdrawal,Entertain
online course,Bonus
electricity bill,Food
train ticket,Utilties
fixed deposit,Investment
books,Foodd
lunch,Bonus
doctor consultation,Salary
medicine,Entertainment
electricity bill,Education
coffee,Foods
gym membership,Travel
internet bill,Food
books,Rent
shopping,Utilties
atm withdrawal,Education
gym membership,Entertainment
doctor consultation,Others
monthly rent payment,Entrtnmnt
medicine,Food
medicine,Rent
petrol,Others
coffee,Food
fixed deposit,Health
books,Edu
misc,Bonus
grocery shopping,Fod
shopping,Utilities
internet bill,Rent
internet bill,Others
movie tickets,Foods
misc,Investment
online course,Bonus
grocery shopping,Rent
emi payment,Rent
misc,Utilities
grocery shopping,Rnt
electricity bill,Rnt
petrol,Foods
online course,Saving
uber ride,Foodd
coffee,Travel
restaurant dinner,Foods
monthly rent payment,Edu
electricity bill,Food
petrol,Utilties
emi payment,Freelance
movie tickets,Edu
gym membership,Rnt
grocery shopping,Foods
atm withdrawal,Savings
gym membership,Foods
lunch,Savings
monthly rent payment,Entrtnmnt
movie tickets,Travel
coffee,Utlities
medicine,Utilities
restaurant dinner,Utilities
grocery shopping,Foods
doctor consultation,Entertainment
uber ride,Food
restaurant dinner,Entrtnmnt
movie tickets,Foods
train ticket,Foods
lunch,Travel
atm withdrawal,Travel
monthly rent payment,Education
books,Utilities
gym membership,Entertain
movie tickets,Rent
petrol,Salary
books,Utilties
electricity bill,Travl
doctor consultation,Investment
lunch,Travl
medicine,Rent
coffee,Others
monthly rent payment,Utilities
atm withdrawal,Rent
fixed deposit,Food
emi payment,Foodd
internet bill,Utlities
misc,Utlities
shopping,Utilities
medicine,Food
medicine,Utilities
monthly rent payment,Others
books,Traval
misc,Utility
monthly rent payment,Entertainment
monthly rent payment,Travel
petrol,Entertainment
petrol,Entertainment
atm withdrawal,Entertainment
monthly rent payment,Rent
internet bill,Investment
grocery shopping,Rent
online course,Rent
gym membership,Entertainment
medicine,Food
uber ride,Fod
books,Bonus
internet bill,Traval
online course,Rent
gym membership,Entertainment
online course,Traval
misc,Salary
monthly rent payment,Fod
grocery shopping,Food
gym membership,Utility
atm withdrawal,Education
books,Rent
movie tickets,Utility
shopping,Salary
monthly rent payment,Rent
fixed deposit,Food
misc,Foodd
doctor consultation,Traval
atm withdrawal,Freelance
electricity bill,Travel
medicine,Health
grocery shopping,Foods
internet bill,Food
online course,Others
online course,Bonus
shopping,Entertain
books,Bonus
electricity bill,Bonus
misc,Foods
doctor consultation,Utilities
lunch,Utility
doctor consultation,Freelance
restaurant dinner,Food
internet bill,Others
electricity bill,Investment
train ticket,Utilities
uber ride,Rentt
grocery shopping,Entertain
misc,Utlities
emi payment,Foods
fixed deposit,Rent
uber ride,Traval
train ticket,Rent
monthly rent payment,Entertainment
online course,Rent
train ticket,Rent
coffee,Rent
lunch,Food
shopping,Entertainment
doctor consultation,Salary
electricity bill,Saving
online course,Investment
electricity bill,Rentt
shopping,Travel
medicine,Education
online course,Rent
misc,Rnt
emi payment,Travel
misc,Rent
restaurant dinner,Foodd
emi payment,Health
grocery shopping,Utilities
online course,Others
misc,Rentt
online course,Rentt
doctor consultation,Food
misc,Salary
petrol,Travel
gym membership,Savings
gym membership,Savings
monthly rent payment,Salary
doctor consultation,Foodd
electricity bill,Others
doctor consultation,Health
misc,Utilities
grocery shopping,Health
lunch,Entertainment
monthly rent payment,Freelance
restaurant dinner,Rent
train ticket,Health
electricity bill,Food
train ticket,Traval
coffee,Educaton
medicine,Travl
coffee,Travel
doctor consultation,Travel
electricity bill,Food
online course,Travel
grocery shopping,Salary
books,Travel
uber ride,Traval
electricity bill,Foods
movie tickets,Other
medicine,Edu
atm withdrawal,Foodd
shopping,Entertainment
medicine,Bonus
fixed deposit,Travl
emi payment,Entertainment
coffee,Travel
fixed deposit,Entertainment
shopping,Travel
gym membership,Food
fixed deposit,Foods
books,Food
online course,Edu
atm withdrawal,Utilties
online course,Utilities
atm withdrawal,Rent
uber ride,Rentt
coffee,Foodd
emi payment,Food
gym membership,Rentt
gym membership,Utilities
emi payment,Rent
fixed deposit,Entertainment
monthly rent payment,Foodd
atm withdrawal,Traval
uber ride,Foods
restaurant dinner,Fod
medicine,Bonus
emi payment,Edu
fixed deposit,Rent
uber ride,Rent
fixed deposit,Fod
doctor consultation,Investment
online course,Entertainment
coffee,Health
coffee,Foods
uber ride,Entrtnmnt
monthly rent payment,Fod
restaurant dinner,Bonus
restaurant dinner,Food
books,Others
gym membership,Salary
books,Helth
online course,Foods
doctor consultation,Education
doctor consultation,Others
online course,Utilities
grocery shopping,Rent
gym membership,Others
petrol,Savings
internet bill,Investment
gym membership,Helth
uber ride,Travl
atm withdrawal,Travl
restaurant dinner,Rent
medicine,Food
movie tickets,Rent
restaurant dinner,Bonus
restaurant dinner,Others
shopping,Rent
internet bill,Food
monthly rent payment,Salary
monthly rent payment,Food
grocery shopping,Rent
electricity bill,Food
shopping,Fod
medicine,Travel
internet bill,Travel
books,Travel
fixed deposit,Fod
misc,Travel
coffee,Entertainment
emi payment,Entrtnmnt
lunch,Food
movie tickets,Traval
restaurant dinner,Entertain
emi payment,Travel
coffee,Entertainment
lunch,Utlities
petrol,Traval
gym membership,Utilities
atm withdrawal,Bonus
gym membership,Health
electricity bill,Health
gym membership,Utlities
medicine,Food
doctor consultation,Food
gym membership,Salary
electricity bill,Helth
books,Others
doctor consultation,Helth
monthly rent payment,Food
train ticket,Entertain
misc,Rnt
uber ride,Food
petrol,Investment
medicine,Food
gym membership,Entrtnmnt
petrol,Rent
restaurant dinner,Rent
emi payment,Food
electricity bill,Rentt
uber ride,Food
atm withdrawal,Utilities
online course,Savings
grocery shopping,Health
shopping,Entertain
gym membership,Salary
doctor consultation,Education
monthly rent payment,Utilities
monthly rent payment,Fod
coffee,Food
electricity bill,Entertainment
electricity bill,Utilties
emi payment,Others
coffee,Utlities
train ticket,Food
coffee,Freelance
fixed deposit,Freelance
lunch,Education
internet bill,Food
train ticket,Bonus
monthly rent payment,Savings
uber ride,Utlities
monthly rent payment,Entrtnmnt
medicine,Rnt
fixed deposit,Edu
online course,Freelance
petrol,Travel
restaurant dinner,Fod
electricity bill,Food
train ticket,Savings
misc,Food
emi payment,Travl
atm withdrawal,Food
coffee,Travl
gym membership,Food
uber ride,Education
misc,Foodd
emi payment,Investment
coffee,Fod
online course,Entrtnmnt
doctor consultation,Food
monthly rent payment,Travl
online course,Travl
internet bill,Travl
train ticket,Travel
misc,Food
medicine,Freelance
internet bill,Salary
uber ride,Rnt
internet bill,Health
monthly rent payment,Traval
lunch,Foods
online course,Education
grocery shopping,Travl
monthly rent payment,Freelance
fixed deposit,Education
petrol,Rent
internet bill,Food
atm withdrawal,Rent
atm withdrawal,Health
grocery shopping,Entertain
emi payment,Rentt
electricity bill,Educaton
uber ride,Foodd
books,Utilities
medicine,Salary
online course,Salary
gym membership,Investment
internet bill,Entertain
restaurant dinner,Food
lunch,Travel
restaurant dinner,Foods
online course,Travel
online course,Bonus
coffee,Investment
atm withdrawal,Travel
monthly rent payment,Travel
restaurant dinner,Utility
shopping,Food
doctor consultation,Food
online course,Savings
medicine,Foodd
movie tickets,Others
restaurant dinner,Food
shopping,Food
internet bill,Travl
monthly rent payment,Others
doctor consultation,Utlities
atm withdrawal,Health
online course,Utlities
grocery shopping,Rentt
misc,Educaton
medicine,Freelance
lunch,Salary
restaurant dinner,Others
coffee,Travel
books,Health
internet bill,Investment
shopping,Travel
books,Rnt
fixed deposit,Rent
train ticket,Investment
restaurant dinner,Others
medicine,Bonus
electricity bill,Health
internet bill,Fod
atm withdrawal,Utilities
monthly rent payment,Rent
emi payment,Salary
uber ride,Foods
misc,Fod
coffee,Savings
atm withdrawal,Travl
coffee,Entertainment
movie tickets,Travel
monthly rent payment,Food
electricity bill,Foods
doctor consultation,Health
petrol,Utility
emi payment,Utilties
online course,Foodd
atm withdrawal,Salary
medicine,Rentt
coffee,Travel
atm withdrawal,Travel
online course,Rentt
coffee,Freelance
coffee,Investment
coffee,Educaton
fixed deposit,Food
train ticket,Health
emi payment,Food
emi payment,Travel
atm withdrawal,Travl
uber ride,Utilties
fixed deposit,Freelance
shopping,Utilities
lunch,Utilities
train ticket,Travel
grocery shopping,Other
misc,Food
movie tickets,Entrtnmnt
books,Rnt
electricity bill,Travel
petrol,Food
monthly rent payment,Entrtnmnt
lunch,Bonus
shopping,Foodd
train ticket,Utilities
online course,Rent
medicine,Travel
internet bill,Utilties
movie tickets,Travel
coffee,Utilities
doctor consultation,Rent
books,Others
emi payment,Travel
medicine,Fod
atm withdrawal,Rent
uber ride,Rentt
restaurant dinner,Food
lunch,Food
emi payment,Foods
internet bill,Traval
atm withdrawal,Utilities
medicine,Foods
petrol,Rent
grocery shopping,Others
atm withdrawal,Rent
medicine,Travel
restaurant dinner,Rentt
fixed deposit,Food
books,Rnt
electricity bill,Others
movie tickets,Investment
electricity bill,Freelance
coffee,Entertainment
petrol,Rent
movie tickets,Travl
lunch,Entrtnmnt
lunch,Freelance
petrol,Travel
grocery shopping,Helth
electricity bill,Entertainment
grocery shopping,Others
coffee,Entertain
train ticket,Rent
restaurant dinner,Educaton
books,Rent
monthly rent payment,Fod
doctor consultation,Utility
doctor consultation,Utilities
petrol,Foods
electricity bill,Rentt
doctor consultation,Rentt
emi payment,Foodd
electricity bill,Rentt
grocery shopping,Education
monthly rent payment,Travel
books,Rentt
lunch,Entertain
misc,Rent
misc,Entertain
restaurant dinner,Utilities
movie tickets,Fod
emi payment,Edu
monthly rent payment,Fod
monthly rent payment,Helth
fixed deposit,Entrtnmnt
medicine,Salary
online course,Entertainment
movie tickets,Rent
movie tickets,Education
restaurant dinner,Others
doctor consultation,Salary
grocery shopping,Health
emi payment,Food
grocery shopping,Utilties
online course,Others
atm withdrawal,Rent
medicine,Savings
train ticket,Utlities
shopping,Investment
medicine,Utilties
misc,Salary
monthly rent payment,Education
misc,Foods
electricity bill,Traval
train ticket,Food
doctor consultation,Food
online course,Education
fixed deposit,Savings
uber ride,Rent
medicine,Others
misc,Foods
medicine,Fod
emi payment,Travel
internet bill,Others
monthly rent payment,Freelance
electricity bill,Utilities
emi payment,Rent
gym membership,Travel
shopping,Entertainment
atm withdrawal,Foodd
electricity bill,Foods
petrol,Traval
books,Utility
lunch,Rnt
movie tickets,Utlities
uber ride,Edu
electricity bill,Utlities
medicine,Freelance
gym membership,Others
grocery shopping,Travel
doctor consultation,Travel
coffee,Entrtnmnt
coffee,Food
emi payment,Fod
shopping,Food
petrol,Utilities
monthly rent payment,Travel
coffee,Foods
gym membership,Investment
emi payment,Entertainment
medicine,Foods
internet bill,Traval
lunch,Foods
gym membership,Salary
shopping,Utilties
online course,Salary
petrol,Edu
lunch,Entertain
books,Travel
books,Traval
fixed deposit,Others
doctor consultation,Entertain
uber ride,Foods
doctor consultation,Foods
train ticket,Travel
petrol,Rent
misc,Rent
shopping,Rent
monthly rent payment,Foodd
fixed deposit,Educaton
medicine,Other
restaurant dinner,Entertain
online course,Entertainment
emi payment,Travl
gym membership,Others
train ticket,Investment
movie tickets,Foodd
electricity bill,Food
electricity bill,Edu
electricity bill,Bonus
emi payment,Others
lunch,Rnt
emi payment,Education
fixed deposit,Salary
restaurant dinner,Travl
books,Rent
doctor consultation,Entertainment
emi payment,Foodd
lunch,Bonus
doctor consultation,Travel
fixed deposit,Traval
train ticket,Rnt
misc,Rent
movie tickets,Investment
lunch,Misc
petrol,Travel
restaurant dinner,Traval
electricity bill,Rnt
shopping,Travel
lunch,Rent
gym membership,Others
train ticket,Health
misc,Utlities
misc,Educaton
fixed deposit,Utility
lunch,Food
monthly rent payment,Educaton
atm withdrawal,Rnt
books,Freelance
coffee,Foods
books,Others
misc,Travel
doctor consultation,Rent
online course,Rent
shopping,Entertainment
coffee,Traval
electricity bill,Travl
grocery shopping,Foods
emi payment,Travel
doctor consultation,Edu
restaurant dinner,Health
electricity bill,Food
uber ride,Rent
grocery shopping,Rent
internet bill,Travel
petrol,Entrtnmnt
restaurant dinner,Entertain
emi payment,Rent
coffee,Entertain
lunch,Travel
gym membership,Edu
doctor consultation,Education
doctor consultation,Food
movie tickets,Rent
lunch,Food
monthly rent payment,Foodd
petrol,Entertain
petrol,Entertainment
electricity bill,Entertainment
electricity bill,Travel
internet bill,Utilties
fixed deposit,Entertainment
